Origin,Destin,FltNum,DepDate,BookedLoad,analystName,TgtLoad,bookedPlf,actualbookedPlf,Variance,endOfDayTgtLoad,currentLoadFactor,currentTgtLoad,bookingToday,bookingLastHour,hardAnchorFare,strategyFare,lastSellingFare,profileFare,lastSevenAvgFare,upsell,anchorFare,OpenRBD,SellingFare,Channel,HowDetermined,RunId,MktFare_Min,AirlineCode_Min,FlightNumber_Min,MktFare_Max,AirlineCode_Max,FlightNumber_Max,criteria,fareOffset,TimeRange,startTime,endTime,Backstop,autoBackstop,StrategyReference,dlfBand,endOfDaydlfBand,ndoBand,overBookingCount,recommendedActions,allocationStatus,status,w0Flag
BOM,DEL,2405,08/06/2023,80.0,test,104.39999999999999,45.97701149425287,45.97701149425287,-14.747388505747129,111.36,60.7244,105.660456,7,5,NA,4310.0,1000.0,NA,NA,NA,4310.0,Z3,4310.0,B2B,Post10_1_1_B_AllocationY_Interpollated_Max_own_fare_UpsellN,Test12345,4693,SG,SG-8191,6528,UK,UK-952,MIN,-2,AR,07:00,22:00,0.0,NA,Strategy_1,1,1,3,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,2430,08/03/2023,50.0,test,125.28,28.735632183908045,28.735632183908045,-46.43186781609195,133.98,75.1675,130.79145,8,5,NA,4665.0,2050.0,6919.0,NA,NA,3325.0,V9,4474.0,B2C,Unable to Match Mkt - B2C allocation at extreme value,Test12345,4754,6E,6E-2056,7495,UK,UK-930,MIN,-2,FR,00:00,23:59,0.0,NA,Strategy_8,1,0,2,0.0,NO action required,1,AU allocation based on quartiles,0
BOM,DEL,2430,08/03/2023,50.0,test,125.28,28.735632183908045,28.735632183908045,-46.43186781609195,133.98,75.1675,130.79145,8,5,NA,4310.0,1360.0,6919.0,NA,NA,4010.0,Z4,4060.0,B2B,Post10_1_0_B_AllocationY_Interpollated_Max_own_fare_UpsellN,Test12345,4693,SG,SG-8191,6528,UK,UK-910,MIN,-2,FR,00:00,23:59,0.0,NA,Strategy_8,1,0,2,0.0,NO action required,1,AU allocation based on quartiles,0
BOM,DEL,2431,08/03/2023,50.0,test,125.28,28.735632183908045,28.735632183908045,-46.43186781609195,133.98,75.1675,130.79145,9,5,NA,4665.0,2050.0,6919.0,NA,NA,3325.0,V9,4474.0,B2C,Unable to Match Mkt - B2C allocation at extreme value,Test12345,4754,6E,6E-2056,7495,UK,UK-930,MIN,-2,FR,00:00,23:59,0.0,NA,Strategy_8,1,0,2,0.0,NO action required,1,AU allocation based on quartiles,0
BOM,DEL,2431,08/03/2023,50.0,test,125.28,28.735632183908045,28.735632183908045,-46.43186781609195,133.98,75.1675,130.79145,9,5,NA,4310.0,1360.0,6919.0,NA,NA,4010.0,Z4,4060.0,B2B,Post10_1_0_B_AllocationY_Interpollated_Max_own_fare_UpsellN,Test12345,4693,SG,SG-8191,6528,UK,UK-910,MIN,-2,FR,00:00,23:59,0.0,NA,Strategy_8,1,0,2,0.0,NO action required,1,AU allocation based on quartiles,0
BOM,DEL,2432,08/03/2023,50.0,test,125.28,28.735632183908045,28.735632183908045,-46.43186781609195,133.98,75.1675,130.79145,10,5,NA,4665.0,2050.0,NA,NA,NA,3325.0,V9,4474.0,B2C,Unable to Match Mkt - B2C allocation at extreme value,Test12345,4754,6E,6E-2056,7495,UK,UK-930,MIN,-2,FR,00:00,23:59,0.0,NA,Strategy_8,1,0,2,0.0,NO action required,1,AU allocation based on quartiles,0
BOM,DEL,2432,08/03/2023,50.0,test,125.28,28.735632183908045,28.735632183908045,-46.43186781609195,133.98,75.1675,130.79145,10,5,NA,4310.0,1360.0,NA,NA,NA,4010.0,Z4,4060.0,B2B,Post10_1_0_B_AllocationY_Interpollated_Max_own_fare_UpsellN,Test12345,4693,SG,SG-8191,6528,UK,UK-910,MIN,-2,FR,00:00,23:59,0.0,NA,Strategy_8,1,0,2,0.0,NO action required,1,AU allocation based on quartiles,0
BOM,DEL,2433,08/03/2023,50.0,test,125.28,28.735632183908045,28.735632183908045,-46.43186781609195,133.98,75.1675,130.79145,11,5,NA,4665.0,2050.0,6919.0,NA,NA,3325.0,V9,4474.0,B2C,Unable to Match Mkt - B2C allocation at extreme value,Test12345,4754,6E,6E-2056,7495,UK,UK-930,MIN,-2,FR,00:00,23:59,0.0,NA,Strategy_8,1,0,2,0.0,NO action required,1,AU allocation based on quartiles,0
BOM,DEL,2433,08/03/2023,50.0,test,125.28,28.735632183908045,28.735632183908045,-46.43186781609195,133.98,75.1675,130.79145,11,5,NA,4310.0,1360.0,6919.0,NA,NA,4010.0,Z4,4060.0,B2B,Post10_1_0_B_AllocationY_Interpollated_Max_own_fare_UpsellN,Test12345,4693,SG,SG-8191,6528,UK,UK-910,MIN,-2,FR,00:00,23:59,0.0,NA,Strategy_8,1,0,2,0.0,NO action required,1,AU allocation based on quartiles,0
BOM,DEL,2434,08/03/2023,50.0,test,125.28,28.735632183908045,28.735632183908045,-46.43186781609195,133.98,75.1675,130.79145,5,5,NA,4665.0,2050.0,6919.0,NA,NA,3325.0,V9,4474.0,B2C,Unable to Match Mkt - B2C allocation at extreme value,Test12345,4754,6E,6E-2056,7495,UK,UK-930,MIN,-2,FR,00:00,23:59,0.0,NA,Strategy_8,1,0,2,0.0,NO action required,1,AU allocation based on quartiles,0
BOM,DEL,2434,08/03/2023,50.0,test,125.28,28.735632183908045,28.735632183908045,-46.43186781609195,133.98,75.1675,130.79145,5,5,NA,4310.0,1360.0,6919.0,NA,NA,4010.0,Z4,4060.0,B2B,Post10_1_0_B_AllocationY_Interpollated_Max_own_fare_UpsellN,Test12345,4693,SG,SG-8191,6528,UK,UK-910,MIN,-2,FR,00:00,23:59,0.0,NA,Strategy_8,1,0,2,0.0,NO action required,1,AU allocation based on quartiles,0
BOM,DEL,2435,08/03/2023,50.0,test,125.28,28.735632183908045,28.735632183908045,-46.43186781609195,133.98,75.1675,130.79145,5,5,NA,4665.0,2050.0,6919.0,NA,NA,3325.0,V9,4474.0,B2C,Unable to Match Mkt - B2C allocation at extreme value,Test12345,4754,6E,6E-2056,7495,UK,UK-930,MIN,-2,FR,00:00,23:59,0.0,NA,Strategy_8,1,0,2,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,2435,08/03/2023,50.0,test,125.28,28.735632183908045,28.735632183908045,-46.43186781609195,133.98,75.1675,130.79145,5,5,NA,4310.0,1360.0,6919.0,NA,NA,4010.0,Z4,4060.0,B2B,Post10_1_0_B_AllocationY_Interpollated_Max_own_fare_UpsellN,Test12345,4693,SG,SG-8191,6528,UK,UK-910,MIN,-2,FR,00:00,23:59,0.0,NA,Strategy_8,1,0,2,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,2436,08/03/2023,50.0,test,125.28,28.735632183908045,28.735632183908045,-46.43186781609195,133.98,75.1675,130.79145,5,5,NA,4665.0,2050.0,6919.0,NA,NA,3325.0,V9,4474.0,B2C,Unable to Match Mkt - B2C allocation at extreme value,Test12345,4754,6E,6E-2056,7495,UK,UK-930,MIN,-2,FR,00:00,23:59,0.0,NA,Strategy_8,1,0,2,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,2436,08/03/2023,50.0,test,125.28,28.735632183908045,28.735632183908045,-46.43186781609195,133.98,75.1675,130.79145,5,5,NA,4310.0,1360.0,6919.0,NA,NA,4010.0,Z4,4060.0,B2B,Post10_1_0_B_AllocationY_Interpollated_Max_own_fare_UpsellN,Test12345,4693,SG,SG-8191,6528,UK,UK-910,MIN,-2,FR,00:00,23:59,0.0,NA,Strategy_8,1,0,2,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,2437,08/03/2023,50.0,test,125.28,28.735632183908045,28.735632183908045,-46.43186781609195,133.98,75.1675,130.79145,5,5,NA,4665.0,2050.0,NA,NA,NA,3325.0,V9,4474.0,B2C,Unable to Match Mkt - B2C allocation at extreme value,Test12345,4754,6E,6E-2056,7495,UK,UK-930,MIN,-2,FR,00:00,23:59,0.0,NA,Strategy_8,1,0,2,0.0,NO action required,1,AU allocation based on quartiles,0
BOM,DEL,2437,08/03/2023,50.0,test,125.28,28.735632183908045,28.735632183908045,-46.43186781609195,133.98,75.1675,130.79145,5,5,NA,4310.0,1360.0,NA,NA,NA,4010.0,Z4,4060.0,B2B,Post10_1_0_B_AllocationY_Interpollated_Max_own_fare_UpsellN,Test12345,4693,SG,SG-8191,6528,UK,UK-910,MIN,-2,FR,00:00,23:59,0.0,NA,Strategy_8,1,0,2,0.0,NO action required,1,AU allocation based on quartiles,0
BOM,DEL,4603,08/01/2023,10.0,test,156.87,5.291005291005291,5.291005291005291,-89.70899470899471,179.54999999999998,95.0,179.54999999999998,5,5,4764.0,4665.0,30.0,NA,NA,NA,4665.0,V1,4665.0,B2C,Post10_4_0_B_AllocationY_Interpollated_Max_own_fare_UpsellN_ToleranceHit,Test12345,4751,6E,6E-2051,10000,6E,6E-2083,MIN,-2,FR,00:00,23:59,0.0,NA,Strategy_1,4,0,0,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,4603,08/01/2023,10.0,test,156.87,5.291005291005291,5.291005291005291,-89.70899470899471,179.54999999999998,95.0,179.54999999999998,5,5,4310.0,3859.0,10.0,NA,NA,NA,3859.0,Z5,3859.0,B2B,Post10_4_0_B_AllocationY_Interpollated_Max_own_fare_UpsellN_ToleranceHit,Test12345,4300,6E,6E-6082,10000,6E,6E-5187,MIN,-2,FR,00:00,23:59,0.0,NA,Strategy_1,4,0,0,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,4613,08/01/2023,164.0,test,144.42,94.25287356321839,94.25287356321839,-0.7471264367816088,165.29999999999998,95.0,165.29999999999998,5,5,NA,10373.0,950.0,NA,NA,0,10173.0,Q5,10373.0,B2C,Post10_0_3_A_AllocationY_TolerenceHit_Upsold_Last_sold_fare_UpsellN,Test12345,4751,6E,6E-2051,10000,6E,6E-2083,MAX,0,TR,00:00,23:59,,NA,Strategy_5,0,3,0,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,4613,08/01/2023,164.0,test,144.42,94.25287356321839,94.25287356321839,-0.7471264367816088,165.29999999999998,95.0,165.29999999999998,5,5,NA,NA,930.0,NA,NA,NA,NA,NA,NA,B2B,Post10_0_3_C_NA,Test12345,4300,6E,6E-6082,10000,6E,6E-5187,MAX,0,TR,00:00,23:59,,NA,Strategy_5,0,3,0,0.0,NO action required,1,Normal AU allocation,0
DEL,JAI,4603,08/01/2023,167.0,test,144.42,95.97701149425288,95.97701149425288,0.9770114942528774,165.29999999999998,95.0,165.29999999999998,5,5,6338.0,6338.0,1020.0,NA,NA,0,5838.0,V3,5877.0,B2C,Post10_0_3_A_AllocationY_TolerenceHit_hardanchorfare_Upsold_Last_sold_fare_UpsellN,Test12345,6280,I5,I5-1982,12607,I5,I5-2461,MIN,0,TR,00:00,23:59,0.0,NA,Strategy_1,0,3,0,0.0,NO action required,1,Normal AU allocation,0
DEL,JAI,4603,08/01/2023,167.0,test,144.42,95.97701149425288,95.97701149425288,0.9770114942528774,165.29999999999998,95.0,165.29999999999998,5,5,NA,6330.0,4735.0,NA,NA,6330.0,NA,NA,NA,B2B,Post10_0_3_C_NA,Test12345,6206,I5,I5-1982,10267,I5,I5-820,MIN,0,TR,00:00,23:59,0.0,NA,Strategy_1,0,3,0,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,4623,08/01/2023,10.0,test,156.87,5.291005291005291,5.291005291005291,-89.70899470899471,179.54999999999998,95.0,179.54999999999998,5,5,4764.0,4665.0,30.0,NA,NA,NA,3665.0,V9,4474.0,B2C,Unable to Match Mkt - B2C allocation at extreme value,Test12345,4751,6E,6E-2051,10000,6E,6E-2083,MIN,-2,FR,00:00,23:59,0.0,NA,Strategy_1,4,0,0,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,4623,08/01/2023,10.0,test,156.87,5.291005291005291,5.291005291005291,-89.70899470899471,179.54999999999998,95.0,179.54999999999998,5,5,4310.0,3859.0,10.0,NA,NA,NA,3859.0,Z5,3859.0,B2B,Pre10_4_0_B_AllocationY_Interpollated_Max_own_fare_UpsellN_ToleranceHit,Test12345,4300,6E,6E-6082,10000,6E,6E-5187,MIN,-2,FR,00:00,23:59,0.0,NA,Strategy_1,4,0,0,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,4604,08/03/2023,50.0,test,125.28,28.735632183908045,28.735632183908045,-46.43186781609195,133.98,75.1675,130.79145,6,5,NA,4665.0,2050.0,NA,NA,NA,3325.0,V9,4474.0,B2C,Unable to Match Mkt - B2C allocation at extreme value,Test12345,4754,6E,6E-2056,7495,UK,UK-930,MIN,-2,FR,00:00,23:59,0.0,NA,Strategy_8,1,0,2,0.0,NO action required,1,AU allocation based on quartiles,0
BOM,DEL,4604,08/03/2023,50.0,test,125.28,28.735632183908045,28.735632183908045,-46.43186781609195,133.98,75.1675,130.79145,6,5,NA,4310.0,1360.0,NA,NA,NA,4010.0,Z4,4060.0,B2B,Post10_1_0_B_AllocationY_Interpollated_Max_own_fare_UpsellN,Test12345,4693,SG,SG-8191,6528,UK,UK-910,MIN,-2,FR,00:00,23:59,0.0,NA,Strategy_8,1,0,2,0.0,NO action required,1,AU allocation based on quartiles,0
BOM,DEL,4604,08/05/2023,50.0,test,111.36,28.735632183908045,28.735632183908045,-36.80596781609196,118.32000000000001,65.5416,114.042384,7,5,NA,4665.0,1750.0,NA,NA,NA,2945.0,V9,4474.0,B2C,Unable to Match Mkt - B2C allocation at extreme value,Test12345,4754,6E,6E-2051,7284,AI,AI-816,MIN,-2,AR,07:00,22:00,0.0,NA,Strategy_8,1,0,3,0.0,NO action required,1,AU allocation based on quartiles,0
BOM,DEL,4604,08/05/2023,50.0,test,111.36,28.735632183908045,28.735632183908045,-36.80596781609196,118.32000000000001,65.5416,114.042384,7,5,NA,4310.0,1000.0,NA,NA,NA,1000.0,ZJ,3210.0,B2B,Unable to Match Mkt - B2B allocation at extreme value,Test12345,4693,SG,SG-158,6528,UK,UK-952,MIN,-2,AR,07:00,22:00,0.0,NA,Strategy_8,1,0,3,0.0,NO action required,1,AU allocation based on quartiles,0
BOM,DEL,4604,08/25/2023,1.0,test,54.809999999999995,0.5291005291005291,0.5291005291005291,-28.470899470899468,56.699999999999996,29.385399999999994,55.538405999999995,8,5,4863.0,4665.0,8020.0,NA,NA,NA,4665.0,V1,4665.0,B2C,Post10_6_0_B_AllocationY_StrategyFare_UpsellN,Test12345,4754,6E,6E-993,6697,UK,UK-910,MIN,-2,AR,07:00,22:00,0.0,NA,Strategy_1,6,0,5,0.0,NO action required,1,AU allocation based on quartiles,0
BOM,DEL,4604,08/25/2023,1.0,test,54.809999999999995,0.5291005291005291,0.5291005291005291,-28.470899470899468,56.699999999999996,29.385399999999994,55.538405999999995,8,5,5360.0,4310.0,3480.0,NA,NA,NA,3522.3051146384482,Z8,3560.0,B2B,Post10_6_0_B_AllocationY_Interpollated_Max_own_fare_UpsellN,Test12345,4693,SG,SG-158,6528,UK,UK-910,MIN,-2,AR,07:00,22:00,0.0,NA,Strategy_1,6,0,5,0.0,NO action required,1,AU allocation based on quartiles,0
BOM,DEL,4604,08/23/2023,40.0,test,53.94,22.988505747126435,22.988505747126435,-8.011494252873561,55.68,31.3854,54.610596,5,5,NA,4665.0,8020.0,5746.400000000001,NA,NA,4665.0,V1,4665.0,B2C,Post10_6_1_B_AllocationY_StrategyFare_UpsellN,Test12345,4754,6E,6E-825,7495,UK,UK-930,MIN,-2,AR,07:00,22:00,0.0,NA,Strategy_8,6,1,5,0.0,NO action required,1,AU allocation based on quartiles,0
BOM,DEL,4604,08/23/2023,40.0,test,53.94,22.988505747126435,22.988505747126435,-8.011494252873561,55.68,31.3854,54.610596,5,5,NA,4310.0,3480.0,5746.400000000001,NA,NA,4088.3486590038315,Z3,4310.0,B2B,Post10_6_1_B_AllocationY_Interpollated_Max_own_fare_UpsellN,Test12345,4693,SG,SG-8191,6309,UK,UK-930,MIN,-2,AR,07:00,22:00,4300.0,NA,Strategy_8,6,1,5,0.0,NO action required,1,AU allocation based on quartiles,0
DEL,BOM,1434,08/02/2023,172.0,test,133.98,98.85057471264368,98.85057471264368,21.521774712643683,144.42,77.3288,134.552112,5,5,8995.32,10496.32,1020.0,NA,NA,0,8995.32,Q7,8995.32,B2C,Pre10_0_6_A_AllocationY_harAnchorfare_UpsellN,Test12345,4818,SG,SG-8157,8527,UK,UK-981,MAX,3,FR,00:00,23:59,0.0,NA,Strategy_1,0,6,1,0.0,NO action required,1,Normal AU allocation-profileFare NA,0
DEL,BOM,1434,08/02/2023,172.0,test,133.98,98.85057471264368,98.85057471264368,21.521774712643683,144.42,77.3288,134.552112,5,5,NA,NA,4735.0,NA,NA,NA,NA,NA,NA,B2B,Pre10_0_6_C_NA,Test12345,4709,AI,AI-805,8200,UK,UK-981,MAX,3,FR,00:00,23:59,0.0,NA,Strategy_1,0,6,1,0.0,Push prices UP,1,Normal AU allocation-profileFare NA,0
DEL,BOM,1435,08/02/2023,166.0,test,133.98,95.40229885057471,95.40229885057471,18.07349885057471,144.42,77.3288,134.552112,6,5,6845.32,10496.32,1020.0,NA,NA,0,6845.32,R5,6845.32,B2C,Pre10_0_6_A_AllocationY_harAnchorfare_UpsellN,Test12345,4818,SG,SG-8157,8527,UK,UK-981,MAX,3,FR,00:00,23:59,0.0,NA,Strategy_1,0,6,1,0.0,NO action required,1,Normal AU allocation-profileFare NA,0
DEL,BOM,1435,08/02/2023,166.0,test,133.98,95.40229885057471,95.40229885057471,18.07349885057471,144.42,77.3288,134.552112,6,5,NA,NA,4735.0,NA,NA,NA,NA,NA,NA,B2B,Pre10_0_6_C_NA,Test12345,4709,AI,AI-805,8200,UK,UK-981,MAX,3,FR,00:00,23:59,0.0,NA,Strategy_1,0,6,1,0.0,Push prices UP,1,Normal AU allocation-profileFare NA,0
DEL,BOM,1436,08/01/2023,NA,test,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,B2C,unable to get Booked loads,Test12345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
DEL,BOM,1436,08/01/2023,NA,test,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,B2B,unable to get Booked loads,Test12345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
DEL,BOM,1437,08/01/2023,167.0,test,144.42,95.97701149425288,95.97701149425288,11.828966801515438,165.29999999999998,84.14804469273743,146.41759776536313,8,5,4845.32,8495.32,1020.0,NA,NA,0,4845.32,U1,4845.32,B2C,Pre10_0_5_A_AllocationY_harAnchorfare_UpsellN,Test12345,4818,SG,SG-8157,7687,UK,UK-957,MAX,3,FR,00:00,23:59,0.0,NA,Strategy_1,0,5,0,0.0,NO action required,1,Normal AU allocation-profileFare NA,0
DEL,BOM,1437,08/01/2023,167.0,test,144.42,95.97701149425288,95.97701149425288,11.828966801515438,165.29999999999998,84.14804469273743,146.41759776536313,8,5,NA,NA,4735.0,NA,NA,4974.32,NA,NA,NA,B2B,Pre10_0_5_C_NA,Test12345,4709,AI,AI-863,7378,UK,UK-957,MAX,3,FR,00:00,23:59,0.0,NA,Strategy_1,0,5,0,0.0,NO action required,1,Normal AU allocation-profileFare NA,0
DEL,BOM,1438,08/02/2023,170.0,test,133.98,97.70114942528735,97.70114942528735,20.37234942528736,144.42,77.3288,134.552112,9,5,4845.32,10496.32,1020.0,NA,NA,0,4845.32,U1,4845.32,B2C,Pre10_0_6_A_AllocationY_harAnchorfare_UpsellN,Test12345,4818,SG,SG-8157,8527,UK,UK-981,MAX,3,FR,00:00,23:59,0.0,NA,Strategy_1,0,6,1,0.0,NO action required,1,Normal AU allocation-profileFare NA,0
DEL,BOM,1438,08/02/2023,170.0,test,133.98,97.70114942528735,97.70114942528735,20.37234942528736,144.42,77.3288,134.552112,9,5,NA,NA,4735.0,NA,NA,4974.32,NA,NA,NA,B2B,Pre10_0_6_C_NA,Test12345,4709,AI,AI-805,8200,UK,UK-981,MAX,3,FR,00:00,23:59,0.0,NA,Strategy_1,0,6,1,0.0,Push prices UP,1,Normal AU allocation-profileFare NA,0
DEL,BOM,1439,08/03/2023,168.0,test,125.28,96.55172413793103,96.55172413793103,24.277724137931035,133.98,72.274,125.75676,10,5,4845.32,10496.32,1020.0,16380.44559,NA,0,4845.32,U1,4845.32,B2C,Pre10_0_6_A_AllocationY_harAnchorfare_UpsellN,Test12345,4818,SG,SG-8157,8527,UK,UK-981,MAX,3,FR,00:00,23:59,0.0,NA,Strategy_1,0,6,2,0.0,NO action required,1,AU allocation based on quartiles,0
DEL,BOM,1439,08/03/2023,168.0,test,125.28,96.55172413793103,96.55172413793103,24.277724137931035,133.98,72.274,125.75676,10,5,NA,NA,4735.0,NA,NA,4974.32,NA,NA,NA,B2B,Pre10_0_6_C_NA,Test12345,4709,AI,AI-887,8200,UK,UK-957,MAX,3,FR,00:00,23:59,0.0,NA,Strategy_1,0,6,2,0.0,Push prices UP,1,AU allocation based on quartiles,0
DEL,BOM,1440,08/01/2023,174.0,test,144.42,100.0,100.0,7.228826151560186,165.29999999999998,92.77117384843982,161.42184249628528,11,5,6296.32,7945.32,1020.0,NA,NA,0,6296.32,R8,6296.32,B2C,Pre10_0_4_A_AllocationY_harAnchorfare_UpsellN,Test12345,4818,SG,SG-8157,7687,UK,UK-957,MAX,1,TR,00:00,23:59,0.0,NA,Strategy_1,0,4,0,0.0,NO action required,1,Normal AU allocation-profileFare NA,0
DEL,BOM,1440,08/01/2023,174.0,test,144.42,100.0,100.0,7.228826151560186,165.29999999999998,92.77117384843982,161.42184249628528,11,5,NA,NA,4735.0,NA,NA,NA,NA,NA,NA,B2B,Pre10_0_4_C_NA,Test12345,4709,AI,AI-863,7378,UK,UK-957,MAX,1,TR,00:00,23:59,0.0,NA,Strategy_1,0,4,0,0.0,NO action required,1,Normal AU allocation-profileFare NA,0
BOM,DEL,7402,08/01/2023,214.0,test,144.42,122.98850574712642,79.36507936507937,31.239713476595032,165.29999999999998,91.7487922705314,159.64289855072462,5,5,NA,11874.0,950.0,NA,NA,0,11874.0,Q2,11874.0,B2C,Post10_3_6_A_AllocationY_TolerenceHit_Upsold_Last_sold_fare_UpsellN,Test12345,4751,6E,6E-2051,10000,6E,6E-2083,MAX,3,FR,00:00,23:59,0.0,NA,Strategy_1,3,6,0,-15.0,NO action required,1,Normal AU allocation,0
BOM,DEL,7402,08/01/2023,214.0,test,144.42,122.98850574712642,79.36507936507937,31.239713476595032,165.29999999999998,91.7487922705314,159.64289855072462,5,5,NA,NA,930.0,NA,NA,NA,NA,NA,NA,B2B,Post10_3_6_C_NA,Test12345,4300,6E,6E-6082,10000,6E,6E-5187,MAX,3,FR,00:00,23:59,0.0,NA,Strategy_1,3,6,0,-15.0,Push prices UP,1,Normal AU allocation,0
BOM,DEL,7403,08/01/2023,206.0,test,144.42,118.39080459770115,80.45977011494253,26.642012327169752,165.29999999999998,91.7487922705314,159.64289855072462,5,5,5144.0,11874.0,1020.0,NA,NA,0,5144.0,U2,5144.0,B2C,Post10_2_6_A_AllocationY_harAnchorfare_UpsellN,Test12345,4751,6E,6E-2051,10000,6E,6E-2083,MAX,3,FR,00:00,23:59,0.0,NA,Strategy_1,2,6,0,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,7403,08/01/2023,206.0,test,144.42,118.39080459770115,80.45977011494253,26.642012327169752,165.29999999999998,91.7487922705314,159.64289855072462,5,5,NA,NA,4735.0,NA,NA,NA,NA,NA,NA,B2B,Post10_2_6_C_NA,Test12345,4300,6E,6E-6082,10000,6E,6E-5187,MAX,3,FR,00:00,23:59,0.0,NA,Strategy_1,2,6,0,0.0,Push prices UP,1,Normal AU allocation,0
BOM,DEL,7404,08/01/2023,192.0,test,144.42,110.34482758620689,74.71264367816092,15.3448275862069,165.29999999999998,95.0,165.29999999999998,5,5,5144.0,11874.0,3000.0,NA,NA,0,5144.0,U2,5144.0,B2C,Post10_1_6_A_AllocationY_harAnchorfare_UpsellN,Test12345,4751,6E,6E-2051,10000,6E,6E-2083,MAX,3,FR,00:00,23:59,0.0,NA,Strategy_1,1,6,0,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,7404,08/01/2023,192.0,test,144.42,110.34482758620689,74.71264367816092,15.3448275862069,165.29999999999998,95.0,165.29999999999998,5,5,NA,NA,10000.0,NA,NA,NA,NA,NA,NA,B2B,Post10_1_6_C_NA,Test12345,4300,6E,6E-6082,10000,6E,6E-5187,MAX,3,FR,00:00,23:59,0.0,NA,Strategy_1,1,6,0,0.0,Push prices UP,1,Normal AU allocation,0
BOM,DEL,7405,08/01/2023,168.0,test,144.42,96.55172413793103,63.2183908045977,1.5517241379310431,165.29999999999998,95.0,165.29999999999998,5,5,5144.0,4764.0,2050.0,NA,NA,0,4764.0,U9,4764.0,B2C,Post10_1_3_A_AllocationY_TolerenceHit_hardanchorfare_Upsold_Last_sold_fare_UpsellN,Test12345,4751,6E,6E-2051,10000,6E,6E-2083,MIN,0,TR,00:00,23:59,0.0,NA,Strategy_1,1,3,0,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,7405,08/01/2023,168.0,test,144.42,96.55172413793103,63.2183908045977,1.5517241379310431,165.29999999999998,95.0,165.29999999999998,5,5,NA,4310.0,1360.0,NA,NA,NA,NA,NA,NA,B2B,Post10_1_3_C_NA,Test12345,4300,6E,6E-6082,10000,6E,6E-5187,MIN,0,TR,00:00,23:59,0.0,NA,Strategy_1,1,3,0,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,7402,08/02/2023,127.0,test,133.98,72.98850574712644,51.724137931034484,-7.812494252873559,144.42,80.801,140.59374,8,5,6673.0,4474.0,8020.0,NA,NA,NA,4474.0,V9,4474.0,B2C,Unable to Match Mkt - B2C allocation at extreme value,Test12345,3800,SG,SG-8191,10000,UK,UK-950,MIN,-2,FR,00:00,23:59,0.0,NA,Strategy_1,0,2,1,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,7402,08/02/2023,127.0,test,133.98,72.98850574712644,51.724137931034484,-7.812494252873559,144.42,80.801,140.59374,8,5,5360.0,4310.0,3480.0,NA,NA,NA,4310.0,Z3,4310.0,B2B,Post10_0_2_B_AllocationY_Interpollated_Max_own_fare_UpsellN_ToleranceHit,Test12345,4729,6E,6E-2111,5100,SG,SG-158,MIN,-2,FR,00:00,23:59,0.0,NA,Strategy_1,0,2,1,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,7403,08/02/2023,120.0,test,133.98,68.96551724137932,45.97701149425287,-11.835482758620685,144.42,80.801,140.59374,5,5,6673.0,4474.0,1020.0,NA,NA,NA,4474.0,V9,4474.0,B2C,Unable to Match Mkt - B2C allocation at extreme value,Test12345,3800,SG,SG-8191,10000,UK,UK-950,MIN,-2,FR,00:00,23:59,0.0,NA,Strategy_1,0,1,1,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,7403,08/02/2023,120.0,test,133.98,68.96551724137932,45.97701149425287,-11.835482758620685,144.42,80.801,140.59374,5,5,5360.0,4310.0,4735.0,NA,NA,NA,4310.0,Z3,4310.0,B2B,Post10_0_1_B_AllocationY_StrategyFare_UpsellN,Test12345,4729,6E,6E-2111,5100,SG,SG-158,MIN,-2,FR,00:00,23:59,0.0,NA,Strategy_1,0,1,1,0.0,NO action required,1,Normal AU allocation,0
